RoleName,RoleId,Privilege,IsSystemRole
NTS LAN Management Team,-1997829147,ContentLibrary.ReadStorage,FALSE
NTS LAN Management Team,-1997829147,Datastore.Browse,FALSE
NTS LAN Management Team,-1997829147,InventoryService.Tagging.ObjectAttachable,FALSE
NTS LAN Management Team,-1997829147,Network.Assign,FALSE
NTS LAN Management Team,-1997829147,System.Anonymous,FALSE
NTS LAN Management Team,-1997829147,System.Read,FALSE
NTS LAN Management Team,-1997829147,System.View,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Config.Annotation,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Config.EditDevice,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Config.MksControl,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Config.Settings,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Config.UpgradeVirtualHardware,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Interact.AnswerQuestion,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Interact.ConsoleInteract,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Interact.DeviceConnection,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Interact.PowerOff,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Interact.PowerOn,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Interact.Reset,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Interact.SetCDMedia,FALSE
NTS LAN Management Team,-1997829147,VirtualMachine.Interact.ToolsInstall,FALSE
VMServicesAdministrator,-1942550507,Namespaces.Configure,FALSE
VMServicesAdministrator,-1942550507,Namespaces.Manage,FALSE
VMServicesAdministrator,-1942550507,System.Anonymous,FALSE
VMServicesAdministrator,-1942550507,System.Read,FALSE
VMServicesAdministrator,-1942550507,System.View,FALSE
VMServicesAdministrator,-1942550507,VirtualMachineClasses.Manage,FALSE
Unix Server Team,-1892729631,InventoryService.Tagging.ObjectAttachable,FALSE
Unix Server Team,-1892729631,Network.Assign,FALSE
Unix Server Team,-1892729631,System.Anonymous,FALSE
Unix Server Team,-1892729631,System.Read,FALSE
Unix Server Team,-1892729631,System.View,FALSE
Unix Server Team,-1892729631,VirtualMachine.Config.Annotation,FALSE
Unix Server Team,-1892729631,VirtualMachine.Config.Settings,FALSE
Unix Server Team,-1892729631,VirtualMachine.Config.UpgradeVirtualHardware,FALSE
Unix Server Team,-1892729631,VirtualMachine.Interact.AnswerQuestion,FALSE
Unix Server Team,-1892729631,VirtualMachine.Interact.ConsoleInteract,FALSE
Unix Server Team,-1892729631,VirtualMachine.Interact.DeviceConnection,FALSE
Unix Server Team,-1892729631,VirtualMachine.Interact.PowerOff,FALSE
Unix Server Team,-1892729631,VirtualMachine.Interact.PowerOn,FALSE
Unix Server Team,-1892729631,VirtualMachine.Interact.Reset,FALSE
Unix Server Team,-1892729631,VirtualMachine.Interact.SetCDMedia,FALSE
Unix Server Team,-1892729631,VirtualMachine.Interact.ToolsInstall,FALSE
ACAS Administrators,-1603805735,InventoryService.Tagging.ObjectAttachable,FALSE
ACAS Administrators,-1603805735,Network.Assign,FALSE
ACAS Administrators,-1603805735,System.Anonymous,FALSE
ACAS Administrators,-1603805735,System.Read,FALSE
ACAS Administrators,-1603805735,System.View,FALSE
ACAS Administrators,-1603805735,VirtualMachine.Config.Annotation,FALSE
ACAS Administrators,-1603805735,VirtualMachine.Config.UpgradeVirtualHardware,FALSE
ACAS Administrators,-1603805735,VirtualMachine.Interact.AnswerQuestion,FALSE
ACAS Administrators,-1603805735,VirtualMachine.Interact.ConsoleInteract,FALSE
ACAS Administrators,-1603805735,VirtualMachine.Interact.DeviceConnection,FALSE
ACAS Administrators,-1603805735,VirtualMachine.Interact.PowerOff,FALSE
ACAS Administrators,-1603805735,VirtualMachine.Interact.PowerOn,FALSE
ACAS Administrators,-1603805735,VirtualMachine.Interact.Reset,FALSE
ACAS Administrators,-1603805735,VirtualMachine.Interact.SetCDMedia,FALSE
ACAS Administrators,-1603805735,VirtualMachine.Interact.ToolsInstall,FALSE
Storage and Backup Team,-1356242146,Datastore.AllocateSpace,FALSE
Storage and Backup Team,-1356242146,Datastore.Browse,FALSE
Storage and Backup Team,-1356242146,Datastore.Config,FALSE
Storage and Backup Team,-1356242146,Datastore.ConfigIOManagement,FALSE
Storage and Backup Team,-1356242146,Datastore.DeleteFile,FALSE
Storage and Backup Team,-1356242146,Datastore.FileManagement,FALSE
Storage and Backup Team,-1356242146,Datastore.UpdateVirtualMachineFiles,FALSE
Storage and Backup Team,-1356242146,Datastore.UpdateVirtualMachineMetadata,FALSE
Storage and Backup Team,-1356242146,Global.CancelTask,FALSE
Storage and Backup Team,-1356242146,Global.DisableMethods,FALSE
Storage and Backup Team,-1356242146,Global.EnableMethods,FALSE
Storage and Backup Team,-1356242146,Global.GlobalTag,FALSE
Storage and Backup Team,-1356242146,Global.Licenses,FALSE
Storage and Backup Team,-1356242146,Global.LogEvent,FALSE
Storage and Backup Team,-1356242146,Global.ManageCustomFields,FALSE
Storage and Backup Team,-1356242146,Global.SetCustomField,FALSE
Storage and Backup Team,-1356242146,Global.Settings,FALSE
Storage and Backup Team,-1356242146,Host.Config.AdvancedConfig,FALSE
Storage and Backup Team,-1356242146,Host.Config.Storage,FALSE
Storage and Backup Team,-1356242146,InventoryService.Tagging.AttachTag,FALSE
Storage and Backup Team,-1356242146,InventoryService.Tagging.CreateCategory,FALSE
Storage and Backup Team,-1356242146,InventoryService.Tagging.CreateTag,FALSE
Storage and Backup Team,-1356242146,InventoryService.Tagging.DeleteCategory,FALSE
Storage and Backup Team,-1356242146,InventoryService.Tagging.DeleteTag,FALSE
Storage and Backup Team,-1356242146,InventoryService.Tagging.EditCategory,FALSE
Storage and Backup Team,-1356242146,InventoryService.Tagging.EditTag,FALSE
Storage and Backup Team,-1356242146,InventoryService.Tagging.ObjectAttachable,FALSE
Storage and Backup Team,-1356242146,NetBackup.AddRemoveServer,FALSE
Storage and Backup Team,-1356242146,NetBackup.VMRecovery,FALSE
Storage and Backup Team,-1356242146,Network.Assign,FALSE
Storage and Backup Team,-1356242146,Resource.AssignVAppToPool,FALSE
Storage and Backup Team,-1356242146,Resource.AssignVMToPool,FALSE
Storage and Backup Team,-1356242146,ScheduledTask.Create,FALSE
Storage and Backup Team,-1356242146,ScheduledTask.Delete,FALSE
Storage and Backup Team,-1356242146,ScheduledTask.Edit,FALSE
Storage and Backup Team,-1356242146,ScheduledTask.Run,FALSE
Storage and Backup Team,-1356242146,StoragePod.Config,FALSE
Storage and Backup Team,-1356242146,StorageViews.ConfigureService,FALSE
Storage and Backup Team,-1356242146,StorageViews.View,FALSE
Storage and Backup Team,-1356242146,System.Anonymous,FALSE
Storage and Backup Team,-1356242146,System.Read,FALSE
Storage and Backup Team,-1356242146,System.View,FALSE
Storage and Backup Team,-1356242146,Task.Create,FALSE
Storage and Backup Team,-1356242146,Task.Update,FALSE
Storage and Backup Team,-1356242146,VApp.AssignResourcePool,FALSE
Storage and Backup Team,-1356242146,VApp.AssignVApp,FALSE
Storage and Backup Team,-1356242146,VApp.AssignVM,FALSE
Storage and Backup Team,-1356242146,VApp.Create,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.AddExistingDisk,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.AddNewDisk,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.AddRemoveDevice,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.AdvancedConfig,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.Annotation,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.ChangeTracking,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.DiskLease,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.EditDevice,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.RawDevice,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.RemoveDisk,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.Rename,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.Resource,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.Settings,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Config.SwapPlacement,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Interact.AnswerQuestion,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Interact.Backup,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Interact.ConsoleInteract,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Interact.PowerOff,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Interact.PowerOn,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Interact.Reset,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Interact.SetCDMedia,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Interact.Suspend,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Interact.ToolsInstall,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Inventory.Create,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Inventory.CreateFromExisting,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Inventory.Delete,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Inventory.Register,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Inventory.Unregister,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Provisioning.DiskRandomAccess,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Provisioning.DiskRandomRead,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.Provisioning.GetVmFiles,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.State.CreateSnapshot,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.State.RemoveSnapshot,FALSE
Storage and Backup Team,-1356242146,VirtualMachine.State.RevertToSnapshot,FALSE
Usage Meter Read-Only,-1322332125,InventoryService.Tagging.ObjectAttachable,FALSE
Usage Meter Read-Only,-1322332125,StorageProfile.View,FALSE
Usage Meter Read-Only,-1322332125,System.Anonymous,FALSE
Usage Meter Read-Only,-1322332125,System.Read,FALSE
Usage Meter Read-Only,-1322332125,System.View,FALSE
J61 CS ELM-CyberSWAT,-1194542151,ContentLibrary.ReadStorage,FALSE
J61 CS ELM-CyberSWAT,-1194542151,Datastore.Browse,FALSE
J61 CS ELM-CyberSWAT,-1194542151,InventoryService.Tagging.ObjectAttachable,FALSE
J61 CS ELM-CyberSWAT,-1194542151,Network.Assign,FALSE
J61 CS ELM-CyberSWAT,-1194542151,System.Anonymous,FALSE
J61 CS ELM-CyberSWAT,-1194542151,System.Read,FALSE
J61 CS ELM-CyberSWAT,-1194542151,System.View,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Config.Annotation,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Config.EditDevice,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Config.MksControl,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Config.Settings,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Config.UpgradeVirtualHardware,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Interact.AnswerQuestion,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Interact.ConsoleInteract,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Interact.DeviceConnection,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Interact.PowerOff,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Interact.PowerOn,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Interact.Reset,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Interact.SetCDMedia,FALSE
J61 CS ELM-CyberSWAT,-1194542151,VirtualMachine.Interact.ToolsInstall,FALSE
J62DAA AIT Server App Admins,-1174666160,Cryptographer.Access,FALSE
J62DAA AIT Server App Admins,-1174666160,Cryptographer.Encrypt,FALSE
J62DAA AIT Server App Admins,-1174666160,Cryptographer.EncryptNew,FALSE
J62DAA AIT Server App Admins,-1174666160,Cryptographer.Migrate,FALSE
J62DAA AIT Server App Admins,-1174666160,Cryptographer.ReadKeyServersInfo,FALSE
J62DAA AIT Server App Admins,-1174666160,Cryptographer.RegisterVM,FALSE
J62DAA AIT Server App Admins,-1174666160,InventoryService.Tagging.ObjectAttachable,FALSE
J62DAA AIT Server App Admins,-1174666160,Network.Assign,FALSE
J62DAA AIT Server App Admins,-1174666160,System.Anonymous,FALSE
J62DAA AIT Server App Admins,-1174666160,System.Read,FALSE
J62DAA AIT Server App Admins,-1174666160,System.View,FALSE
J62DAA AIT Server App Admins,-1174666160,VirtualMachine.Config.Annotation,FALSE
J62DAA AIT Server App Admins,-1174666160,VirtualMachine.Config.UpgradeVirtualHardware,FALSE
J62DAA AIT Server App Admins,-1174666160,VirtualMachine.Interact.AnswerQuestion,FALSE
J62DAA AIT Server App Admins,-1174666160,VirtualMachine.Interact.ConsoleInteract,FALSE
J62DAA AIT Server App Admins,-1174666160,VirtualMachine.Interact.DeviceConnection,FALSE
J62DAA AIT Server App Admins,-1174666160,VirtualMachine.Interact.PowerOff,FALSE
J62DAA AIT Server App Admins,-1174666160,VirtualMachine.Interact.PowerOn,FALSE
J62DAA AIT Server App Admins,-1174666160,VirtualMachine.Interact.Reset,FALSE
J62DAA AIT Server App Admins,-1174666160,VirtualMachine.Interact.SetCDMedia,FALSE
J62DAA AIT Server App Admins,-1174666160,VirtualMachine.Interact.ToolsInstall,FALSE
Remote Virtual Machine user,-1120693397,InventoryService.Tagging.ObjectAttachable,FALSE
Remote Virtual Machine user,-1120693397,System.Anonymous,FALSE
Remote Virtual Machine user,-1120693397,System.Read,FALSE
Remote Virtual Machine user,-1120693397,System.View,FALSE
Remote Virtual Machine user,-1120693397,VirtualMachine.Interact.AnswerQuestion,FALSE
Remote Virtual Machine user,-1120693397,VirtualMachine.Interact.ConsoleInteract,FALSE
Remote Virtual Machine user,-1120693397,VirtualMachine.Interact.DeviceConnection,FALSE
Remote Virtual Machine user,-1120693397,VirtualMachine.Interact.PowerOff,FALSE
Remote Virtual Machine user,-1120693397,VirtualMachine.Interact.PowerOn,FALSE
Remote Virtual Machine user,-1120693397,VirtualMachine.Interact.Reset,FALSE
Remote Virtual Machine user,-1120693397,VirtualMachine.Interact.SetCDMedia,FALSE
Remote Virtual Machine user,-1120693397,VirtualMachine.Interact.SetFloppyMedia,FALSE
Remote Virtual Machine user,-1120693397,VirtualMachine.Interact.Suspend,FALSE
Remote Virtual Machine user,-1120693397,VirtualMachine.Interact.ToolsInstall,FALSE
Enterprise DC Admin Team-temp,-911430357,ContentLibrary.ReadStorage,FALSE
Enterprise DC Admin Team-temp,-911430357,Cryptographer.Access,FALSE
Enterprise DC Admin Team-temp,-911430357,Cryptographer.Clone,FALSE
Enterprise DC Admin Team-temp,-911430357,Cryptographer.Encrypt,FALSE
Enterprise DC Admin Team-temp,-911430357,Cryptographer.EncryptNew,FALSE
Enterprise DC Admin Team-temp,-911430357,Cryptographer.Migrate,FALSE
Enterprise DC Admin Team-temp,-911430357,Cryptographer.RegisterHost,FALSE
Enterprise DC Admin Team-temp,-911430357,Cryptographer.RegisterVM,FALSE
Enterprise DC Admin Team-temp,-911430357,Datastore.Browse,FALSE
Enterprise DC Admin Team-temp,-911430357,InventoryService.Tagging.AttachTag,FALSE
Enterprise DC Admin Team-temp,-911430357,InventoryService.Tagging.ObjectAttachable,FALSE
Enterprise DC Admin Team-temp,-911430357,Network.Assign,FALSE
Enterprise DC Admin Team-temp,-911430357,System.Anonymous,FALSE
Enterprise DC Admin Team-temp,-911430357,System.Read,FALSE
Enterprise DC Admin Team-temp,-911430357,System.View,FALSE
Enterprise DC Admin Team-temp,-911430357,TrustedAdmin.ConfigureHostCertificates,FALSE
Enterprise DC Admin Team-temp,-911430357,TrustedAdmin.ConfigureHostMetadata,FALSE
Enterprise DC Admin Team-temp,-911430357,TrustedAdmin.ConfigureTokenConversionPolicy,FALSE
Enterprise DC Admin Team-temp,-911430357,TrustedAdmin.ManageAttestingSSO,FALSE
Enterprise DC Admin Team-temp,-911430357,TrustedAdmin.ManageKMSTrust,FALSE
Enterprise DC Admin Team-temp,-911430357,TrustedAdmin.ManageTrustedHosts,FALSE
Enterprise DC Admin Team-temp,-911430357,TrustedAdmin.ReadAttestingSSO,FALSE
Enterprise DC Admin Team-temp,-911430357,TrustedAdmin.ReadKMSTrust,FALSE
Enterprise DC Admin Team-temp,-911430357,TrustedAdmin.ReadStsInfo,FALSE
Enterprise DC Admin Team-temp,-911430357,TrustedAdmin.ReadTrustedHosts,FALSE
Enterprise DC Admin Team-temp,-911430357,TrustedAdmin.RetrieveHostMetadata,FALSE
Enterprise DC Admin Team-temp,-911430357,TrustedAdmin.RetrieveTPMHostCertificates,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Config.AddRemoveDevice,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Config.AdvancedConfig,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Config.Annotation,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Config.CPUCount,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Config.Memory,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Config.MksControl,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Config.Settings,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Config.UpgradeVirtualHardware,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Interact.AnswerQuestion,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Interact.ConsoleInteract,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Interact.CreateScreenshot,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Interact.DeviceConnection,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Interact.PowerOff,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Interact.PowerOn,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Interact.Reset,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Interact.SetCDMedia,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.Interact.ToolsInstall,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.State.CreateSnapshot,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.State.RemoveSnapshot,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.State.RenameSnapshot,FALSE
Enterprise DC Admin Team-temp,-911430357,VirtualMachine.State.RevertToSnapshot,FALSE
Enterprise DC Admin Team-temp,-911430357,vService.CreateDependency,FALSE
Enterprise DC Admin Team-temp,-911430357,vService.UpdateDependency,FALSE
Enterprise DC Admin Team-temp,-911430357,vStats.CollectAny,FALSE
Enterprise DC Admin Team-temp,-911430357,vStats.QueryAny,FALSE
Database Administrators,-713358904,InventoryService.Tagging.ObjectAttachable,FALSE
Database Administrators,-713358904,Network.Assign,FALSE
Database Administrators,-713358904,System.Anonymous,FALSE
Database Administrators,-713358904,System.Read,FALSE
Database Administrators,-713358904,System.View,FALSE
Database Administrators,-713358904,VirtualMachine.Config.Annotation,FALSE
Database Administrators,-713358904,VirtualMachine.Config.UpgradeVirtualHardware,FALSE
Database Administrators,-713358904,VirtualMachine.Interact.AnswerQuestion,FALSE
Database Administrators,-713358904,VirtualMachine.Interact.ConsoleInteract,FALSE
Database Administrators,-713358904,VirtualMachine.Interact.DeviceConnection,FALSE
Database Administrators,-713358904,VirtualMachine.Interact.PowerOff,FALSE
Database Administrators,-713358904,VirtualMachine.Interact.PowerOn,FALSE
Database Administrators,-713358904,VirtualMachine.Interact.Reset,FALSE
Database Administrators,-713358904,VirtualMachine.Interact.SetCDMedia,FALSE
Database Administrators,-713358904,VirtualMachine.Interact.ToolsInstall,FALSE
HBSS Server Team,-519831830,InventoryService.Tagging.ObjectAttachable,FALSE
HBSS Server Team,-519831830,Network.Assign,FALSE
HBSS Server Team,-519831830,System.Anonymous,FALSE
HBSS Server Team,-519831830,System.Read,FALSE
HBSS Server Team,-519831830,System.View,FALSE
HBSS Server Team,-519831830,VirtualMachine.Config.Annotation,FALSE
HBSS Server Team,-519831830,VirtualMachine.Config.UpgradeVirtualHardware,FALSE
HBSS Server Team,-519831830,VirtualMachine.Interact.AnswerQuestion,FALSE
HBSS Server Team,-519831830,VirtualMachine.Interact.ConsoleInteract,FALSE
HBSS Server Team,-519831830,VirtualMachine.Interact.DeviceConnection,FALSE
HBSS Server Team,-519831830,VirtualMachine.Interact.PowerOff,FALSE
HBSS Server Team,-519831830,VirtualMachine.Interact.PowerOn,FALSE
HBSS Server Team,-519831830,VirtualMachine.Interact.Reset,FALSE
HBSS Server Team,-519831830,VirtualMachine.Interact.SetCDMedia,FALSE
HBSS Server Team,-519831830,VirtualMachine.Interact.ToolsInstall,FALSE
NsxAuditor,-169717597,Nsx.Read,FALSE
NsxAuditor,-169717597,System.Anonymous,FALSE
NsxAuditor,-169717597,System.Read,FALSE
NsxAuditor,-169717597,System.View,FALSE
Enterprise SCCM Team,-43887062,InventoryService.Tagging.ObjectAttachable,FALSE
Enterprise SCCM Team,-43887062,Network.Assign,FALSE
Enterprise SCCM Team,-43887062,System.Anonymous,FALSE
Enterprise SCCM Team,-43887062,System.Read,FALSE
Enterprise SCCM Team,-43887062,System.View,FALSE
Enterprise SCCM Team,-43887062,VirtualMachine.Config.Annotation,FALSE
Enterprise SCCM Team,-43887062,VirtualMachine.Config.UpgradeVirtualHardware,FALSE
Enterprise SCCM Team,-43887062,VirtualMachine.Interact.AnswerQuestion,FALSE
Enterprise SCCM Team,-43887062,VirtualMachine.Interact.ConsoleInteract,FALSE
Enterprise SCCM Team,-43887062,VirtualMachine.Interact.DeviceConnection,FALSE
Enterprise SCCM Team,-43887062,VirtualMachine.Interact.PowerOff,FALSE
Enterprise SCCM Team,-43887062,VirtualMachine.Interact.PowerOn,FALSE
Enterprise SCCM Team,-43887062,VirtualMachine.Interact.Reset,FALSE
Enterprise SCCM Team,-43887062,VirtualMachine.Interact.SetCDMedia,FALSE
Enterprise SCCM Team,-43887062,VirtualMachine.Interact.ToolsInstall,FALSE
F5 Admins Team,-41596846,ContentLibrary.ReadStorage,FALSE
F5 Admins Team,-41596846,Datastore.Browse,FALSE
F5 Admins Team,-41596846,InventoryService.Tagging.ObjectAttachable,FALSE
F5 Admins Team,-41596846,Network.Assign,FALSE
F5 Admins Team,-41596846,System.Anonymous,FALSE
F5 Admins Team,-41596846,System.Read,FALSE
F5 Admins Team,-41596846,System.View,FALSE
F5 Admins Team,-41596846,VirtualMachine.Config.Annotation,FALSE
F5 Admins Team,-41596846,VirtualMachine.Config.EditDevice,FALSE
F5 Admins Team,-41596846,VirtualMachine.Config.MksControl,FALSE
F5 Admins Team,-41596846,VirtualMachine.Config.Settings,FALSE
F5 Admins Team,-41596846,VirtualMachine.Config.UpgradeVirtualHardware,FALSE
F5 Admins Team,-41596846,VirtualMachine.Interact.AnswerQuestion,FALSE
F5 Admins Team,-41596846,VirtualMachine.Interact.ConsoleInteract,FALSE
F5 Admins Team,-41596846,VirtualMachine.Interact.DeviceConnection,FALSE
F5 Admins Team,-41596846,VirtualMachine.Interact.PowerOff,FALSE
F5 Admins Team,-41596846,VirtualMachine.Interact.PowerOn,FALSE
F5 Admins Team,-41596846,VirtualMachine.Interact.Reset,FALSE
F5 Admins Team,-41596846,VirtualMachine.Interact.SetCDMedia,FALSE
F5 Admins Team,-41596846,VirtualMachine.Interact.ToolsInstall,FALSE
NoTrustedAdmin,-8,Alarm.Acknowledge,TRUE
NoTrustedAdmin,-8,Alarm.Create,TRUE
NoTrustedAdmin,-8,Alarm.Delete,TRUE
NoTrustedAdmin,-8,Alarm.DisableActions,TRUE
NoTrustedAdmin,-8,Alarm.Edit,TRUE
NoTrustedAdmin,-8,Alarm.SetStatus,TRUE
NoTrustedAdmin,-8,Alarm.ToggleEnableOnEntity,TRUE
NoTrustedAdmin,-8,Authorization.ModifyPermissions,TRUE
NoTrustedAdmin,-8,Authorization.ModifyPrivileges,TRUE
NoTrustedAdmin,-8,Authorization.ModifyRoles,TRUE
NoTrustedAdmin,-8,Authorization.ModifyVTContainerMappings,TRUE
NoTrustedAdmin,-8,Authorization.ModifyVTContainers,TRUE
NoTrustedAdmin,-8,Authorization.ReassignRolePermissions,TRUE
NoTrustedAdmin,-8,AutoDeploy.Host.AssociateMachine,TRUE
NoTrustedAdmin,-8,AutoDeploy.Profile.Create,TRUE
NoTrustedAdmin,-8,AutoDeploy.Profile.Edit,TRUE
NoTrustedAdmin,-8,AutoDeploy.Rule.Create,TRUE
NoTrustedAdmin,-8,AutoDeploy.Rule.Delete,TRUE
NoTrustedAdmin,-8,AutoDeploy.Rule.Edit,TRUE
NoTrustedAdmin,-8,AutoDeploy.RuleSet.Activate,TRUE
NoTrustedAdmin,-8,AutoDeploy.RuleSet.Edit,TRUE
NoTrustedAdmin,-8,Certificate.Manage,TRUE
NoTrustedAdmin,-8,CertificateAuthority.Administer,TRUE
NoTrustedAdmin,-8,CertificateAuthority.Manage,TRUE
NoTrustedAdmin,-8,CertificateManagement.Administer,TRUE
NoTrustedAdmin,-8,CertificateManagement.Manage,TRUE
NoTrustedAdmin,-8,CertificateManagementSubscriptions.Delete,TRUE
NoTrustedAdmin,-8,Cns.Searchable,TRUE
NoTrustedAdmin,-8,ComputePolicy.Manage,TRUE
NoTrustedAdmin,-8,ContentLibrary.AddCertToTrustStore,TRUE
NoTrustedAdmin,-8,ContentLibrary.AddLibraryItem,TRUE
NoTrustedAdmin,-8,ContentLibrary.AddSubscription,TRUE
NoTrustedAdmin,-8,ContentLibrary.CheckInTemplate,TRUE
NoTrustedAdmin,-8,ContentLibrary.CheckOutTemplate,TRUE
NoTrustedAdmin,-8,ContentLibrary.CreateLocalLibrary,TRUE
NoTrustedAdmin,-8,ContentLibrary.CreateSubscribedLibrary,TRUE
NoTrustedAdmin,-8,ContentLibrary.DeleteCertFromTrustStore,TRUE
NoTrustedAdmin,-8,ContentLibrary.DeleteLibraryItem,TRUE
NoTrustedAdmin,-8,ContentLibrary.DeleteLocalLibrary,TRUE
NoTrustedAdmin,-8,ContentLibrary.DeleteSubscribedLibrary,TRUE
NoTrustedAdmin,-8,ContentLibrary.DeleteSubscription,TRUE
NoTrustedAdmin,-8,ContentLibrary.DownloadSession,TRUE
NoTrustedAdmin,-8,ContentLibrary.EvictLibraryItem,TRUE
NoTrustedAdmin,-8,ContentLibrary.EvictSubscribedLibrary,TRUE
NoTrustedAdmin,-8,ContentLibrary.GetConfiguration,TRUE
NoTrustedAdmin,-8,ContentLibrary.ImportStorage,TRUE
NoTrustedAdmin,-8,ContentLibrary.ManageClusterRegistryResource,TRUE
NoTrustedAdmin,-8,ContentLibrary.ManageRegistry,TRUE
NoTrustedAdmin,-8,ContentLibrary.ManageRegistryProject,TRUE
NoTrustedAdmin,-8,ContentLibrary.ProbeSubscription,TRUE
NoTrustedAdmin,-8,ContentLibrary.PublishLibrary,TRUE
NoTrustedAdmin,-8,ContentLibrary.PublishLibraryItem,TRUE
NoTrustedAdmin,-8,ContentLibrary.ReadStorage,TRUE
NoTrustedAdmin,-8,ContentLibrary.SyncLibrary,TRUE
NoTrustedAdmin,-8,ContentLibrary.SyncLibraryItem,TRUE
NoTrustedAdmin,-8,ContentLibrary.TypeIntrospection,TRUE
NoTrustedAdmin,-8,ContentLibrary.UpdateConfiguration,TRUE
